,hpge_Ba-137m_661.66_0.02fwhm,hpge_I-132_667.71_0.02fwhm,hpge_Nb-97_657.94_0.02fwhm,hpge_Ce-143_664.57_0.02fwhm,hpge_I-131_636.99_0.02fwhm,hpge_Ba-137m_661.66_0.005fwhm,hpge_I-132_667.71_0.005fwhm,hpge_Nb-97_657.94_0.005fwhm,hpge_Ce-143_664.57_0.005fwhm,hpge_I-131_636.99_0.005fwhm,current_Ce-144_133.5149,current_Pm-148m_414.07,current_Np-239_106.123,La140_scintillator
879,8.540454655632603,2091.2059465225193,395.74441934844657,54.78181216933763,21.73996653584961,5.4890915920939465,1144.6674534872793,235.2315840837525,34.22545485604616,0.9124061326769388,5.246169686102883,18.203632647794027,3661.4451621614467,69383.07993821157
880,55.23655656619184,1092.655844725773,161.05779113535897,22.543543844962905,12.684050527185601,35.50144933135845,598.0891482257335,95.73319922028449,14.084292059855095,0.5323377784001735,14.351475270560135,18.317911502511304,2759.3766214993634,37191.287681703754
881,51.82084415794451,1381.361609324702,245.01914783894512,30.88877511971888,14.583278187857978,33.30611442038203,756.1185823520559,145.6400632809895,19.298054163498893,0.6120465931349903,14.958070118597467,24.09333792735311,3818.2811531252855,40591.64851254532
882,52.42388259041209,1512.7685452791277,253.70572065184848,32.779105959774604,16.38480083749268,33.693697204067234,828.0470516640567,150.80338633277705,20.47905621997215,0.6876548196229466,15.16946181651733,32.04669540533406,5561.823329250604,46416.02586005625
883,50.61483179728403,1440.5715837336759,238.83768557049322,31.97121109305443,15.413241597331414,32.53099031097682,788.528460843685,141.9657849077003,19.974316267159132,0.6468793838594968,14.861288109756266,26.62427112036253,5841.95828486497,44054.01162570906
884,40.843811377153536,1403.5188396345652,204.56058411599508,29.585558647604262,15.579849574205028,26.250993730356395,768.2468284663604,121.59138042155212,18.483857356789755,0.6538717653611752,14.401356427937534,27.07012676000045,5236.377032121957,46683.94128824657
885,57.1083568939203,1219.3605572981116,188.96977325444053,25.78824525499333,13.141166532933283,36.70448638913813,667.4437524081652,112.32415906148408,16.111449929095922,0.551522511104394,14.774151208086375,25.8277604361666,4965.414664904699,37285.87961770063
886,40.26613828082797,1741.684722793546,297.6050811152573,39.88567756481017,18.507157048398703,25.879713668125948,953.3493435847577,176.8972883493181,24.918953989282198,0.7767281316431103,14.220430304618635,30.78583630335157,4536.496046896045,54323.50086874844
887,34.84117494717733,1495.652268550895,217.21949081173952,31.878763140564253,17.463973995442867,22.39299992478672,818.6780820853932,129.11586978696374,19.916558535182215,0.7329467112139659,13.15360464118922,23.109793149557248,3357.910993385743,54173.10920783438
888,51.14478884761318,1665.0120600457806,245.06167257399844,34.19683010000129,18.47283078006532,32.871602480519115,911.3808795195526,145.66534010183716,21.364792774463385,0.7752874901551096,15.08799005768634,30.05903189169942,6418.929462808136,52608.58750064907
889,17.034036618013193,2194.464729599522,364.4871471816519,53.15054276806658,23.118297661519332,10.948057328270055,1201.1884137836564,216.65217452938006,33.20630388165578,0.9702534053416302,8.667262840593946,23.208791600388206,5204.5381180427585,72171.93310382844
890,53.43189248390887,1383.7476703344917,213.75675574669913,28.82588497128279,15.575957191517906,34.341561849948995,757.4246451932042,127.05761042868178,18.0092440483819,0.6537084056877094,15.313701967010774,24.680316019135216,3622.0038261595173,44283.152567957506
891,51.42707418923293,1568.5456301649128,270.142659267172,35.32533405829384,16.44308358823294,33.05303194273568,858.5778627615125,160.5735483841731,22.069836287080683,0.690100892348818,14.773807862291862,29.075278686408815,4915.121781156663,46243.203758578755
892,40.76243519090628,1337.6284103090377,214.76167983949196,30.008559465516083,14.779760687627068,26.19869190829451,732.1802564146425,127.65494010580211,18.7481311152547,0.6202927805179097,14.090063113269334,24.34878035598789,4598.321838526944,44913.736040451564
893,19.28105816400267,2117.3582313310226,360.8422897913252,49.9674011991961,23.34120842731645,12.392255274711955,1158.9824803283243,214.485661154163,31.21760610493712,0.9796087624171628,9.483827527792883,26.04335401096333,4517.442035006077,72639.2785285775
894,45.57998279333643,1540.5351007192285,265.2573076555686,35.37195561892634,16.194713520030326,29.29500950557504,843.2456849505517,157.66968179195277,22.09896354767246,0.6796770320807829,14.633734353441843,27.498750549156703,5194.153229477722,46521.78584569719
895,55.30855635085327,1206.8161862179215,191.41260663230517,25.72879597073156,13.519641755349138,35.54772478489733,660.57731568832,113.77618601886691,16.07430842694123,0.5674067634296701,14.685420496506012,23.0476524136629,4843.866050963467,38931.60749391313
896,8.48227326318705,1892.6592349010796,318.9751765364826,45.86088965397697,20.818163312336356,5.45169744799196,1035.9885549943233,189.59973253345115,28.652024209393392,0.8737189105568888,5.130180687265839,19.209019455030855,4147.959188102196,67321.40550771376
897,18.365566388921852,2599.960340940297,482.741616238769,66.08362447911608,26.307658571991954,11.803853555148576,1423.1453327593144,286.9429599991713,41.286368901827466,1.10410791009612,9.47758965127156,29.07141135409398,5254.650271879574,80502.38794414063
898,8.657388518032592,1992.4093986029904,315.1635663671429,47.25407141781153,21.69258717396254,5.564246921266911,1090.5889955006623,187.3341008423721,29.522427682301416,0.9104176650186836,5.259231541823372,18.388321759984837,3813.402990895167,69851.52250300876
899,17.464955971255034,2102.9083072903954,353.8404112414337,50.663090915376344,22.489568702135465,11.225016330352027,1151.0729973899392,210.32372506024473,31.652244829580656,0.9438662369259171,8.78007713505907,24.304372126673158,5556.968411914079,70388.62873794063
900,27.71743851562899,1879.4072051858013,314.31578156263225,43.89543107966394,20.58063791923338,17.814456588699084,1028.7347657953446,186.83017519547226,27.424085390965057,0.8637501911949577,11.999039186876109,28.030574479396908,4620.530126312613,63068.64372352407
901,57.068078968280375,1560.927032128919,242.59722395289126,32.82982470118779,16.602845274394877,36.67859909953918,854.4076559832151,144.200464983723,20.510743232976143,0.696805941410443,15.476015317364022,30.731520827421843,5809.538578983738,45733.83212585312
902,30.06590757194075,1772.7832948388573,263.4024187550642,38.807637236142085,21.374471166217898,19.323856529461235,970.3718292607346,156.56713066796377,24.245438106168013,0.8970666326750832,13.004295870058531,22.302412963164894,2196.963265843772,71158.35692308907
903,11.06874830858088,2578.40284807369,452.4930289812571,64.16945728930357,27.417000184486653,7.114067778061987,1411.3453660921275,268.9631155617059,40.090474860583576,1.1506659436057298,6.699126436673116,25.89292058683447,5924.988845133131,86780.66793237875
904,35.04115446239477,1951.6472946137415,313.6357050973561,43.375839684440514,21.589397488019564,22.521530069823804,1068.2769636083724,186.42593585208903,27.099465756517056,0.9060868900780634,13.719396566388053,33.88775652298027,5171.103052470038,64594.42500356126
905,9.431711870375667,2127.5086004117966,377.32236443968975,53.33211808910245,23.16765428242749,6.061917358531653,1164.538507532133,224.28146338363163,33.31974477940986,0.972324856718087,5.738333834266793,18.540869227529942,3105.6205265743547,75645.08450853532
906,43.533072544962835,1362.9293792507929,212.66213073649277,29.844340852982405,15.582185982940413,27.97942640289932,746.0292968391304,126.4069622766435,18.645533985163052,0.6539698222581392,14.330815677337174,22.734564713687682,3238.1420568721774,47128.5782460425
907,41.493499073514606,1526.388672591651,201.49053635593845,31.148683973297874,17.984764484406295,26.668558768211895,835.5023271585263,119.76653549006863,19.460434675982814,0.7548038026306657,14.619383219476518,19.706732528956678,2819.956170085693,57253.10571781844
908,51.52247726212358,1211.9967721066812,176.65347690143145,24.633619131200252,14.128450236989655,33.11434907705459,663.4130230306408,105.0033182371632,15.390086346720487,0.5929578879614649,14.641252358948945,25.26861446834609,4777.225403111633,41017.84251144344
909,33.120136070975185,1748.0647222816708,290.65229386896954,40.217400947243355,18.85354686226139,21.2868597477181,956.8415762744488,172.76453226286645,25.126201307334895,0.7912657892767578,12.85287163949768,28.086774406071097,5245.419418617668,55760.12418799407
910,55.970493593125845,1229.1473396041113,179.0697648681767,24.875530899346284,14.46893601355206,35.973162808698085,672.8007624141245,106.43956652830975,15.541223010002733,0.6072477586525039,14.894588219440225,21.53386581199086,3525.656947157115,42641.776662857505
911,40.215387116954254,1238.249035903805,206.0312257652173,28.275286483145784,13.518825424654946,25.847095054932513,677.7827755645319,122.46553391014874,17.665252439610548,0.5673725027912995,13.755349484614564,25.295421503345384,4148.806700721128,41255.06990585219
912,48.3038686048043,1241.6221634532021,202.40110513984484,27.27570490241363,13.823838343474048,31.045696009798956,679.6291309312412,120.3077801090279,17.040754400726172,0.5801736107054872,15.371647173417735,23.99109645021932,4367.639230117474,41537.44335288969
913,55.469965100030244,1174.9467376458592,182.88629229066166,24.79270887811734,13.267375750206616,35.6514648600716,643.1328738332799,108.70812104834141,15.48947916954898,0.5568193943194925,14.545244261306147,23.126555045727855,3926.951735506485,37964.53540769188
914,16.504880505014228,2099.1532325543626,377.5027148675193,52.4203258015792,21.71281042035674,10.607959934409166,1149.0175748511422,224.38866417978784,32.75009393109082,0.9112664158206812,8.382716236973643,22.253040925639755,4761.6154989438355,67153.10183979844
915,57.32371226677326,1151.8493990947645,177.4776270875077,23.856204581646494,13.10698169644814,36.84289885242073,630.4900388482416,105.49319540109849,14.90438926010461,0.5500878053792416,15.19016122377195,20.50059295330616,3179.8229886226422,37386.99243692
916,19.252950562972075,2270.727409544451,355.50233528626234,52.7550944647105,25.943825079834756,12.374190054215852,1242.9324647671774,211.31157733706408,32.9592438170384,1.0888381575429096,9.83370599675673,22.682624770093092,2954.4822170309267,85565.06053030158
917,55.790348493145956,1134.606676756159,174.76277551974698,23.479248014896633,13.061617818562638,35.85738057068756,621.0518564906689,103.87948007470669,14.668882082683988,0.5481839257059917,15.016990673078523,23.29321931534404,3633.178451797746,37840.34652604063
918,16.331070019618245,1991.3806180473655,332.5203039433147,46.589339283210684,22.37970121961179,10.496249058059552,1090.0258698932764,197.65099395558613,29.10712999930731,0.9392552010868751,8.35921210539774,20.33763930707775,3051.6198520752514,72492.38659398937
919,11.600726356635718,2365.9143239807986,355.82630106177146,55.5466777810786,27.10733835625423,7.455978876299658,1295.035110675559,211.50414349551406,34.70331187517258,1.1376697252965013,6.983532033258379,19.75242089486164,2874.977743795522,91612.01840544688
920,53.530862094559055,1380.5284825880883,218.7766373753236,29.738368339463637,15.032232327087506,34.40517125712903,755.6625521549261,130.041442037371,18.579326655872688,0.6308887799087478,14.476902693472146,28.14497261269571,4767.281833962247,42346.47366925625
921,55.35076465266918,1206.4171005969226,187.26921384030817,25.087501351447546,13.68883310242683,35.57485275922145,660.3588674181858,111.31334181364142,15.6736535531323,0.574507566570972,14.577487579145197,27.059805751264257,5233.834621503502,38913.167651448435
922,53.88492183375585,1472.7933603737633,253.0071665902895,32.58701220696683,15.956291790633404,34.63273131287411,806.1657571964321,150.3881638547464,20.35904383256648,0.6696706943200292,15.459234027233682,27.516307610654884,5736.094088238717,45362.946625827506
923,51.23427110502615,1376.7154597568285,210.9782796471973,29.467506578846635,15.13803338977172,32.92911420871303,753.5754104548918,125.40607650357748,18.410103211208778,0.6353291518972525,14.950245783027292,26.267409335645755,4301.294321023133,43194.96324599063
924,50.3650601513246,1393.724383006044,232.49478193488642,30.5729004094833,15.032991099841794,32.37045793921659,762.885617751603,138.19554533653746,19.10070845317598,0.6309206248940279,14.763817066872186,28.503784653544066,5226.5637570180315,42423.086182665946
925,40.13101609923565,2007.556209198348,366.6990703930612,48.86339301734735,20.011370358666085,25.792868405105366,1098.8799345836703,217.96694784127686,30.527866560144933,0.8398585622663145,14.260239931424994,32.45029634061932,6136.192113418252,56907.06504927438
926,24.760710789087682,2035.010359920629,342.88525604161117,47.5805224766916,21.72696774638761,15.91411873102249,1113.9075662940659,203.81195032497394,29.72638106638939,0.9118605855987981,10.99136992363758,28.728532563625173,5164.502439141292,65633.06675011595
927,47.348318914007365,1312.2727335964823,218.20213098610532,28.455090484225163,14.491915858797949,30.43154840465686,718.3012704915817,129.69995384096242,17.77758668848235,0.6082122013390068,13.943261137212787,21.39666596521299,3666.236885241692,42220.715287806255
928,58.667744607525826,1074.8093663227,147.0560508056831,21.150310866843,12.770155424685413,37.70673068791459,588.3204867405597,87.41052580621162,13.213856590338317,0.5359515206937873,14.257601589904136,20.785128413803058,3634.1348721848763,37963.53255926469
929,10.407870167893183,2215.759975307101,372.77947489225033,55.1324370834544,24.510431662023908,6.68931045638298,1212.844833714948,221.58115719530667,34.444511084642876,1.0286799717981097,6.288638534477786,19.545475392598714,2740.9163799171884,81865.43362115313
930,45.95016730265557,1241.9049689606784,183.03574945657937,25.61687501064159,14.468009552506546,29.53293321801897,679.7839307301864,108.7969588036517,16.004384749441044,0.6072088759459359,14.451549707741734,26.939327045419944,4834.894903814888,42594.331827051254
931,8.554723663516368,2090.0938449118185,381.2606090103175,54.11547439415714,21.658783794277614,5.498262519680412,1144.0587202724291,226.62236691521707,33.80915403392618,0.9089989686798978,5.23788898385635,19.063919596027564,4142.553428856025,68861.29975102562
932,8.737510225524206,2026.5574283819533,361.250559733617,50.994040356906694,21.90922685900235,5.615742469064988,1109.280668768756,214.7283379439386,31.859008620740354,0.9195098306798206,5.331168844942846,18.53357735546552,3419.559278292099,70845.00851343719
933,53.54240616174507,1148.3209184550574,181.11019793925746,24.88818199478853,12.531216114524232,34.41259082021839,628.5586475592825,107.65240562359614,15.549126901436624,0.5259234605507712,14.274939989823759,21.799949996960493,3707.719558286033,36188.71652684844
934,58.738879954510125,1282.795616204388,215.53235916701206,27.4263577360457,13.840075331049704,37.75245055304785,702.166323592897,128.1130340426203,17.134876182248686,0.5808550619402809,14.583644561128759,24.997803787010664,4748.888787178413,37470.777230549065
935,50.59339492393338,1368.1060068776271,177.10692005273629,27.114118678591666,16.095153238227113,32.51721247759271,748.8628375399464,105.2728461080779,16.939801880358964,0.6754985798491062,14.719202532953183,22.265366210627924,3223.7010295140785,48115.72013081563
936,10.231792644746392,2582.5536652484648,485.78229091059006,67.42988432665759,26.087487024517504,6.576142517340725,1413.6174069369047,288.7503454852722,42.12745746410634,1.0948675154604888,6.247542321155003,24.963362472361695,4927.280630083819,80976.20136124249
937,53.042990323195106,1438.4166168706145,224.72116614892212,30.57946880924872,15.83409359468993,34.09160799308808,787.3488924536889,133.57488648201348,19.10481212300262,0.6645421499316545,15.166147495526602,27.808947334540328,5129.076204077581,45443.94258771219
938,38.69385418658822,1567.8887517702735,243.34495261570999,34.80682670434814,16.908989302317767,24.86918065201977,858.2183059610485,144.64491698157877,21.745893917665434,0.7096545209194616,13.666138873526359,28.780476283815517,4816.968506298007,49785.351097823754
939,25.29416387494289,1867.753130535939,309.8469502303535,44.30821259309349,19.989592900329054,16.25697786047331,1022.3556523587212,184.17388941631776,27.681974542379454,0.8389445826376863,11.127639956975356,26.17089951833729,5219.974896388056,62027.81258627219
940,38.64723967605132,1411.4467985215006,237.27688599889882,32.014294071505226,15.419560188557423,24.839220734407082,772.5863706934429,141.03804129916662,20.00123276509231,0.6471445692439813,13.342651967066335,23.480329686793443,3792.878717529268,45800.086904680946
941,25.768626748141717,2120.3907393917293,369.2182967212949,50.774861692953216,22.4108671126023,16.561923003682846,1160.6423901450987,219.46438298093486,31.72207467913652,0.9405632045673772,11.530137985104705,30.63803307713516,5718.254529921837,68309.71186358594
942,59.164263628096485,1369.318568765886,232.3868370579453,30.425241999611007,14.123803449868452,38.02585168217357,749.5265598917011,138.13138260130955,19.00845746619552,0.5927628666370466,14.423625213449846,28.636394256057773,4517.650710813116,38520.97114380063
943,56.62473042634458,1246.3496254654829,188.90602484208247,26.10928584874969,13.66324719175677,36.39365165212173,682.2168109787534,112.28626682778815,16.312023073967474,0.5734337497476115,14.837943684461289,27.064281724247046,4470.143470635859,39031.864060966254
944,24.89685112482999,1612.09096351131,233.94432728106736,34.8692036852199,18.917999156367703,16.00161837857054,882.4133563032951,139.05715912390244,21.784864525944762,0.7939707919873519,10.768016845119387,23.21943495429649,4155.089759394679,60254.05073039813
